Date,Open,High,Low,Close,USD_to_VND,Inflation_Rate,Interest_Rate
10/12/2010,27345.62069,29745.62422,24945.61715,29745.62422,25139.25965,2.107272703,4.933050112
10/13/2010,24728.46427,25137.78486,24319.14368,24319.14368,25144.67422,1.927385756,5.262803401
10/14/2010,26894.07172,28764.18586,25023.95757,28764.18586,25145.54373,2.017683762,5.353798399
10/15/2010,24742.32108,25133.39361,24351.24856,24351.24856,25139.6741,1.947109443,4.806633157
10/16/2010,23921.81164,25077.38647,22766.2368,22766.2368,25136.04146,1.91405978,4.902446967
10/17/2010,27318.41341,29703.17927,24933.64755,29703.17927,25125.11218,2.0971486,4.793782352
10/18/2010,25778.82063,26450.07076,25107.57051,26450.07076,25124.6055,1.895474131,5.231180036
10/19/2010,25142.85895,25148.43881,25137.2791,25148.43881,25137.28034,2.029296529,5.031808721
10/20/2010,26005.74257,26899.2706,25112.21455,26899.2706,25141.89537,2.030835162,5.006466234
10/21/2010,25499.34045,25848.95557,25149.72532,25848.95557,25154.45397,1.914820048,5.062493282
10/22/2010,25072.4368,25159.21177,24985.66184,24985.66184,25159.51313,2.015568526,4.937765822
10/23/2010,23496.39069,25054.71224,21938.06915,21938.06915,25165.40412,1.906505216,4.828705995
10/24/2010,24836.16095,25172.11564,24500.20625,24500.20625,25176.72236,2.052179187,5.010210951
10/25/2010,25963.52922,26772.62474,25154.4337,26772.62474,25178.88537,1.868505429,4.946598327
10/26/2010,25023.25613,25176.86317,24869.64909,24869.64909,25177.81192,1.96603945,5.069404815
10/27/2010,26319.92912,27507.38663,25132.47162,27507.38663,25183.73259,1.974722834,4.673604286
10/28/2010,25675.32126,26167.84456,25182.79796,26167.84456,25192.06808,2.111295534,5.037271717
10/29/2010,24083.33357,25140.75606,23025.91108,23025.91108,25189.31624,2.014004307,4.862150799
10/30/2010,23524.00007,25075.61013,21972.39001,21972.39001,25185.17917,2.095501349,5.030260987
10/31/2010,24988.0406,25184.41974,24791.66147,24791.66147,25185.97529,2.055469105,5.181017922
11/1/2010,24530.45744,25173.43562,23887.47926,23887.47926,25190.74264,2.0548303,4.88875045
11/2/2010,25619.00519,26049.8167,25188.19368,26049.8167,25195.31844,1.966806681,5.239344103
11/3/2010,24282.76091,25154.67917,23410.84266,23410.84266,25187.15307,2.102090588,4.651847483
11/4/2010,24422.77686,25174.25633,23671.29739,23671.29739,25198.11313,1.964382959,5.308765766
11/5/2010,26521.01199,27917.43572,25124.58826,27917.43572,25194.43706,1.827017452,5.24769881
11/6/2010,25379.60058,25567.66719,25191.53397,25567.66719,25192.91732,1.978521283,4.822682073
11/7/2010,24302.73662,25156.64616,23448.82708,23448.82708,25187.74202,2.04534764,4.824354918
11/8/2010,25225.44421,25247.69534,25203.19309,25247.69534,25203.2127,1.839337428,4.701008809
11/9/2010,26942.34595,28799.90114,25084.79077,28799.90114,25204.6006,1.911489764,5.184275758
11/10/2010,25569.88873,25945.49337,25194.28408,25945.49337,25199.72159,1.876941156,4.933917837
11/11/2010,25951.93145,26721.34239,25182.52052,26721.34239,25204.67484,2.07867171,4.91924602
11/12/2010,24260.92742,25173.42279,23348.43204,23348.43204,25209.08462,2.167286264,4.775437007
11/13/2010,26501.70771,27861.80103,25141.6144,27861.80103,25208.0083,1.979030085,5.362394779
11/14/2010,28135.12353,31396.1282,24874.11886,31396.1282,25212.82786,2.053153036,4.805447814
11/15/2010,24210.52649,25168.61891,23252.43407,23252.43407,25208.09611,2.050551937,5.004833228
11/16/2010,23715.77216,25117.24857,22314.29575,22314.29575,25205.27,2.155379695,5.043193942
11/17/2010,25414.87288,25637.94207,25191.80369,25637.94207,25193.74456,1.93474471,4.920265763
11/18/2010,26288.68401,27439.4778,25137.89023,27439.4778,25186.15377,1.978012104,4.879821857
11/19/2010,25081.38263,25195.99159,24966.77366,24966.77366,25196.5177,1.965923135,4.926147711
11/20/2010,23878.57645,25136.02992,22621.12298,22621.12298,25205.92872,2.007536724,5.113066667
11/21/2010,25069.45563,25205.56293,24933.34834,24933.34834,25206.30591,2.25043168,4.930588569
11/22/2010,25969.91018,26746.53031,25193.29005,26746.53031,25215.84022,2.003081112,5.325109137
11/23/2010,24701.75864,25204.47874,24199.03855,24199.03855,25214.92244,1.914528935,4.844592263
11/24/2010,25979.0789,26767.8752,25190.2826,26767.8752,25213.52687,1.884550277,5.150821351
11/25/2010,26682.19307,28236.04497,25128.34117,28236.04497,25213.85087,2.125264501,4.648720258
11/26/2010,25515.98299,25822.46902,25209.49696,25822.46902,25213.13464,1.91407455,4.844614993
11/27/2010,25176.67,25211.85159,25141.48841,25141.48841,25211.90082,2.066358696,4.836741567
11/28/2010,26264.1951,27353.29763,25175.09257,27353.29763,25218.45642,1.932030867,4.779217293
11/29/2010,24139.80329,25173.10857,23106.49801,23106.49801,25219.31721,1.873330726,5.056694501
11/30/2010,24019.35067,25165.92618,22872.77516,22872.77516,25223.40218,2.06051996,4.977962561
12/1/2010,24893.04371,25224.83349,24561.25393,24561.25393,25229.31552,1.936925513,4.544234456
12/2/2010,24610.99733,25216.27952,24005.71513,24005.71513,25231.54116,2.042542564,5.399107088
12/3/2010,24212.72382,25185.27869,23240.16895,23240.16895,25225.97818,2.049928294,5.035203239
12/4/2010,27526.2796,30045.57895,25006.98024,30045.57895,25218.22161,2.054626525,5.000235471
12/5/2010,27957.85758,30994.07142,24921.64374,30994.07142,25219.07464,1.973185132,5.26202377
12/6/2010,24772.10442,25210.20533,24334.00351,24334.00351,25218.09275,2.068618356,5.197772178
12/7/2010,25334.24495,25450.42647,25218.06343,25450.42647,25218.5938,1.907745367,4.940365341
12/8/2010,24981.64603,25216.27718,24747.01489,24747.01489,25218.50176,1.754590975,4.609497388
12/9/2010,26630.60833,28105.27726,25155.93941,28105.27726,25233.3145,2.070689217,5.112877129
12/10/2010,26872.4781,28626.77469,25118.18151,28626.77469,25225.68774,2.01655905,4.807430765
12/11/2010,22973.6573,25015.16977,20932.14483,20932.14483,25214.27852,1.938992176,5.247852892
12/12/2010,25816.34298,26430.78588,25201.90008,26430.78588,25216.18418,1.852884724,4.844767267
12/13/2010,23566.51462,25106.37584,22026.65341,22026.65341,25214.02599,1.79634217,4.909626621
12/14/2010,27432.65345,29844.35699,25020.94991,29844.35699,25215.83814,2.005174335,4.731363781
12/15/2010,25774.32064,26341.67533,25206.96594,26341.67533,25219.18579,2.164878597,4.747540928
12/16/2010,24188.03478,25183.79515,23192.27442,23192.27442,25226.54812,1.986144258,4.978184924
12/17/2010,24913.62553,25214.23507,24613.016,24613.016,25217.90654,1.963866461,4.959548094
12/18/2010,24850.39068,25209.45057,24491.3308,24491.3308,25214.71464,1.997563216,4.904823477
12/19/2010,25879.26611,26558.74299,25199.78923,26558.74299,25217.17291,2.217920511,5.410602325
12/20/2010,26535.52496,27917.90985,25153.14006,27917.90985,25221.59031,2.075190423,5.120729273
12/21/2010,23785.46362,25150.99576,22419.93148,22419.93148,25234.16631,1.906642475,5.002048665
12/22/2010,27560.12138,30093.93624,25026.30652,30093.93624,25239.64577,2.00281039,4.44853485
12/23/2010,27265.64651,29454.65546,25076.63757,29454.65546,25239.32018,2.033243691,5.165153646
12/24/2010,24129.80977,25185.87933,23073.74021,23073.74021,25234.21492,1.894366113,5.59890726
12/25/2010,25322.82264,25414.99998,25230.64529,25414.99998,25230.97961,2.075913662,4.962409949
12/26/2010,27385.55947,29728.13193,25042.98702,29728.13193,25227.58139,1.91821912,4.837897495
12/27/2010,26786.74741,28438.04135,25135.45347,28438.04135,25231.33812,1.848905423,5.032664931
12/28/2010,24807.96293,25225.65836,24390.2675,24390.2675,25232.8116,2.007613355,4.713718253
12/29/2010,26252.3177,27321.23307,25183.40232,27321.23307,25225.22255,1.991784414,5.092412109
12/30/2010,29002.5985,33348.92543,24656.27156,33348.92543,25222.72333,1.99989781,5.300043793
12/31/2010,25360.4022,25493.74718,25227.05723,25493.74718,25227.75469,1.923535538,4.86581378
1/1/2011,24431.6924,25204.52578,23658.85903,23658.85903,25229.77093,1.937488738,4.872271843
1/2/2011,25450.56499,25669.97412,25231.15585,25669.97412,25233.03121,2.112844666,4.984060834
1/3/2011,25546.31657,25861.24146,25231.39167,25861.24146,25235.22667,2.044108562,4.899756154
1/4/2011,24582.46695,25227.18731,23937.7466,23937.7466,25244.55169,1.904325392,4.697536558
1/5/2011,25803.36626,26373.13693,25233.59559,26373.13693,25245.90503,1.804930311,4.922952461
1/6/2011,23660.40611,25144.38803,22176.42418,22176.42418,25243.6918,1.90855836,4.882598156
1/7/2011,24398.5895,25210.49388,23586.68512,23586.68512,25238.44138,2.015729907,5.273310973
1/8/2011,26196.77257,27189.95087,25203.59427,27189.95087,25239.8725,1.936806828,5.231074944
1/9/2011,23012.47091,25031.66663,20993.27519,20993.27519,25225.87889,1.929034979,5.279462595
1/10/2011,26363.93438,27554.48693,25173.38182,27554.48693,25224.82228,1.941083956,5.160345
1/11/2011,22686.16721,24968.3745,20403.95993,20403.95993,25223.64211,1.992729244,5.041156582
1/12/2011,23032.98065,25026.85892,21039.10237,21039.10237,25215.81901,2.078462791,4.825118395
1/13/2011,24581.52176,25194.8046,23968.23892,23968.23892,25210.49686,1.99995808,5.265223126
1/14/2011,25576.80456,25943.65758,25209.95154,25943.65758,25215.13898,2.006193702,5.069557887
1/15/2011,26887.38469,28669.02831,25105.74108,28669.02831,25216.46175,1.977513964,4.75039393
1/16/2011,25289.69913,25362.56225,25216.83602,25362.56225,25217.04534,1.950064317,4.817226362
1/17/2011,24907.91244,25214.96922,24600.85565,24600.85565,25218.80177,2.089424087,4.747250964
1/18/2011,25950.16546,26702.17692,25198.154,26702.17692,25219.33284,2.074240207,4.589594208
1/19/2011,24127.97405,25178.62526,23077.32284,23077.32284,25226.45871,2.204527992,5.077704437
1/20/2011,25403.01885,25580.09715,25225.94055,25580.09715,25227.16638,2.06105643,4.752424926
1/21/2011,23706.3757,25128.10188,22284.64952,22284.64952,25218.80581,1.950158568,4.848810944
1/22/2011,25332.33236,25436.94288,25227.72184,25436.94288,25228.15205,1.909534869,5.007767926
1/23/2011,25066.48506,25229.21208,24903.75805,24903.75805,25230.27537,2.095294526,4.962421415
1/24/2011,24212.43773,25186.10208,23238.77338,23238.77338,25226.89693,1.918501312,4.857311632
1/25/2011,25427.82449,25637.65571,25217.99327,25637.65571,25219.71064,2.080973669,5.303785803
1/26/2011,25421.9274,25623.45928,25220.39551,25623.45928,25221.98058,1.924008601,4.694669102
1/27/2011,26703.63321,28273.07786,25134.18857,28273.07786,25221.30878,2.034915838,4.70332677
1/28/2011,23204.80069,25067.72085,21341.88054,21341.88054,25230.33405,1.894024879,5.091568782
1/29/2011,25132.42139,25227.98605,25036.85673,25036.85673,25228.35081,2.077988535,4.874773407
1/30/2011,24264.72392,25187.10179,23342.34606,23342.34606,25223.54975,1.876632834,4.866950445
1/31/2011,26325.83341,27470.69397,25180.97286,27470.69397,25228.68573,2.027295733,4.784192794
2/1/2011,26185.20128,27172.26824,25198.13432,27172.26824,25233.99077,1.980216007,5.067640237
2/2/2011,25875.77404,26532.86325,25218.68484,26532.86325,25234.95772,2.010180644,5.045126375
2/3/2011,24350.63898,25207.57846,23493.6995,23493.6995,25238.83557,1.960419617,5.023824622
2/4/2011,26356.02225,27522.89637,25189.14813,27522.89637,25238.61949,1.958074005,4.883408616
2/5/2011,23308.93815,25092.2245,21525.65179,21525.65179,25239.96034,2.01547812,4.849794079
2/6/2011,23056.10153,25056.57652,21055.62654,21055.62654,25246.63974,1.899786162,4.967381232
2/7/2011,23639.42347,25147.46621,22131.38073,22131.38073,25250.22496,1.899197794,5.193307962
2/8/2011,25206.99374,25249.1837,25164.80377,25164.80377,25249.25444,1.96414505,5.31363188
2/9/2011,26109.63975,26991.05472,25228.22479,26991.05472,25257.00811,1.960252986,5.222271063
2/10/2011,21487.18312,24684.51086,18289.85538,18289.85538,25243.44938,1.899460354,5.101147468
2/11/2011,26925.52252,28706.29961,25144.74542,28706.29961,25255.2148,2.092421469,5.196435235
2/12/2011,25410.93301,25577.51717,25244.34885,25577.51717,25245.4338,1.966552658,4.763612826
2/13/2011,23263.16559,25086.73298,21439.59821,21439.59821,25241.83841,1.97733378,4.857245945
2/14/2011,25369.00698,25497.0532,25240.96076,25497.0532,25241.60381,1.867247167,5.104879701
2/15/2011,26619.57278,28073.70077,25165.44479,28073.70077,25240.76397,2.207163585,4.976367827
2/16/2011,26003.22456,26782.59453,25223.8546,26782.59453,25246.53416,2.24270674,5.067501276
2/17/2011,26627.52511,28090.80489,25164.24533,28090.80489,25240.46913,1.921960142,5.195893038
2/18/2011,23517.62679,25124.1707,21911.08287,21911.08287,25241.96421,2.122608638,5.164805657
2/19/2011,24716.20243,25227.83429,24204.57057,24204.57057,25238.64908,1.990818662,4.781807298
2/20/2011,24073.36387,25186.3865,22960.34125,22960.34125,25240.34125,2.160376959,5.002368861
2/21/2011,27407.55351,29761.28708,25053.81994,29761.28708,25239.96988,2.033623309,4.815835484
2/22/2011,26047.3947,26880.08151,25214.70788,26880.08151,25240.50272,2.009976217,4.844536392
2/23/2011,28829.8986,32933.84849,24725.94871,32933.84849,25237.34976,1.750073046,4.657826199
2/24/2011,24644.43245,25220.63103,24068.23387,24068.23387,25234.42535,1.912139403,5.026720088
2/25/2011,24321.67586,25202.94042,23440.4113,23440.4113,25236.0724,2.002052067,4.643045086
2/26/2011,25061.22532,25240.19585,24882.25479,24882.25479,25241.48313,2.019866625,5.078826648
2/27/2011,26977.40556,28836.63065,25118.18047,28836.63065,25238.05294,1.878516629,5.271689522
2/28/2011,24771.1557,25224.61609,24317.6953,24317.6953,25233.07192,1.927122847,5.106067224
3/1/2011,25393.60818,25551.60416,25235.6122,25551.60416,25236.58915,2.055344702,5.010377672
3/2/2011,25358.40907,25481.00519,25235.81295,25481.00519,25236.40279,1.861678927,5.306889625
3/3/2011,25291.01161,25340.95726,25241.06596,25340.95726,25241.1644,2.013372972,5.065489139
3/4/2011,24412.77564,25209.1185,23616.43277,23616.43277,25235.97107,2.123795353,4.827451336
3/5/2011,25052.60514,25224.58009,24880.6302,24880.6302,25225.76878,2.038546963,5.02502129
3/6/2011,24995.57903,25220.66747,24770.49059,24770.49059,25222.71284,2.033548674,5.3919383
3/7/2011,25208.78061,25218.3154,25199.24581,25199.24581,25218.31901,1.797984855,4.781472233
3/8/2011,26407.54137,27653.33934,25161.7434,27653.33934,25217.86728,1.917808722,4.723975224
3/9/2011,27433.85874,29848.89978,25018.8177,29848.89978,25214.21597,2.205420183,5.122981729
3/10/2011,24158.74083,25173.93311,23143.54855,23143.54855,25218.46454,1.940083808,4.955189366
3/11/2011,24722.57096,25207.12547,24238.01645,24238.01645,25216.81245,2.126447621,4.893599625
3/12/2011,24177.43108,25174.7645,23180.09766,23180.09766,25217.67518,1.938915911,4.748164116
3/13/2011,25454.50072,25692.62953,25216.37191,25692.62953,25218.57897,1.97221795,4.609977552
3/14/2011,24540.84623,25201.42379,23880.26867,23880.26867,25219.69673,2.051558685,4.708713992
3/15/2011,25521.9369,25827.94089,25215.93292,25827.94089,25219.55839,2.010069302,5.322985105
3/16/2011,26614.29659,28082.90929,25145.6839,28082.90929,25222.48588,2.038151245,4.998225151
3/17/2011,22033.11247,24815.70915,19250.51579,19250.51579,25217.92405,1.918160975,4.607527104
3/18/2011,25846.2282,26481.76096,25210.69544,26481.76096,25225.94752,1.886372981,5.236817188
3/19/2011,24644.18983,25211.23668,24077.14298,24077.14298,25224.59135,1.911412839,5.246966793
3/20/2011,25797.59674,26391.48614,25203.70734,26391.48614,25217.07167,1.946768186,5.245846791
3/21/2011,24087.78494,25167.48309,23008.08679,23008.08679,25218.14997,1.977071862,4.915493738
3/22/2011,26721.35234,28319.63791,25123.06677,28319.63791,25213.26979,2.103727538,4.946237878
3/23/2011,26368.59816,27572.69464,25164.50168,27572.69464,25217.08444,2.008734146,5.027525573
3/24/2011,25946.72228,26684.06605,25209.37851,26684.06605,25229.75306,2.04845971,5.280209302
3/25/2011,26225.70889,27265.85423,25185.56355,27265.85423,25225.2433,2.014160101,4.889019796
3/26/2011,24286.65501,25192.08636,23381.22366,23381.22366,25227.14894,1.888456575,4.849117351
3/27/2011,24435.82866,25192.87965,23678.77766,23678.77766,25217.08387,2.001726953,5.139135374
3/28/2011,26168.49655,27153.00276,25183.99034,27153.00276,25219.6863,2.013078211,5.241850947
3/29/2011,24246.70865,25177.45389,23315.96341,23315.96341,25214.60812,2.075992322,4.989441861
3/30/2011,27033.32279,28987.33873,25079.30685,28987.33873,25211.02568,1.893141193,5.134087982
3/31/2011,24796.91055,25198.11349,24395.7076,24395.7076,25204.71153,1.795958913,5.022489353
4/1/2011,25841.51977,26490.00546,25193.03408,26490.00546,25208.90926,2.017626382,4.949751079
4/2/2011,27861.2803,30785.66926,24936.89134,30785.66926,25214.68458,2.035385,4.83414436
4/3/2011,24324.45396,25183.37884,23465.52909,23465.52909,25214.81865,1.982061519,4.76922802
4/4/2011,25296.53624,25383.50794,25209.56453,25383.50794,25209.86252,2.00280209,4.877046788
4/5/2011,26548.24694,27947.58268,25148.91119,27947.58268,25218.97594,2.087877238,4.804788163
4/6/2011,26413.98096,27670.3321,25157.62982,27670.3321,25214.67352,1.954119442,5.056696507
4/7/2011,24789.19303,25195.50688,24382.87918,24382.87918,25202.27765,1.972135916,5.243509153
4/8/2011,24553.6987,25188.08087,23919.31652,23919.31652,25204.9058,2.007903644,5.04080187
4/9/2011,24904.83702,25195.14764,24614.5264,24614.5264,25198.57165,1.878018532,4.815859332
4/10/2011,27028.84748,28985.54382,25072.15114,28985.54382,25204.23977,1.984810277,5.171075416
4/11/2011,24850.35249,25197.14643,24503.55854,24503.55854,25202.05454,1.993625668,5.059376299
4/12/2011,25303.9632,25402.79504,25205.13137,25402.79504,25205.51589,2.163704221,5.098965204
4/13/2011,24675.51117,25202.06988,24148.95245,24148.95245,25213.55129,1.970188434,4.896126458
4/14/2011,26095.84513,27016.43943,25175.25082,27016.43943,25206.62039,2.020001124,5.226675314
4/15/2011,25399.36342,25596.87527,25201.85157,25596.87527,25203.37562,2.091861761,5.22565314
4/16/2011,23938.46757,25139.50096,22737.43419,22737.43419,25202.94177,1.916251527,4.963186571
4/17/2011,23990.4693,25152.59655,22828.34204,22828.34204,25211.75721,2.137574039,5.143690369
4/18/2011,22688.94172,24956.25398,20421.62946,20421.62946,25207.98242,2.176387023,5.22029783
4/19/2011,24156.91878,25161.02697,23152.81059,23152.81059,25204.57388,1.997110371,4.906925555
4/20/2011,26207.97737,27248.36305,25167.59169,27248.36305,25207.31526,1.946057394,4.98375227
4/21/2011,26872.20917,28650.82767,25093.59067,28650.82767,25204.00576,2.162711942,5.015958271
4/22/2011,26068.85108,26962.43702,25175.26514,26962.43702,25204.88026,2.079563087,4.780435968
4/23/2011,25894.70984,26612.81184,25176.60785,26612.81184,25195.98462,2.00819692,5.088332502
